invoice_id,supplier_id,buyer_id,lender_id,GSTIN,amount,date,PO_id,GRN_id,fraud_flag,gst_amount,po_number,grn_number,invoice_hash,duplicate_flag,fingerprint,near_duplicate,supplier_invoice_count,supplier_avg_amount,amount_deviation,lender_count,po_grn_match,po_missing,grn_missing,expected_gst,gst_deviation,gst_mismatch_flag,in_circular_cycle,graph_centrality,cascade_exposure_size,high_amount_flag,high_frequency_flag,supplier_id_enc,buyer_id_enc,lender_id_enc,anomaly_score,ml_fraud_flag,risk_score,final_flag,reason
INV5930,SUP124,BUY29,LEN11,20IZQHQ2017CJZM,47331,2024-08-27,PO460,GRN352,0,0.0,,,46b895f832f615466f965c3644512793dbece25fe7ba6d08bef8fce4caa6226e,0,20IZQHQ2017CJZM 47331 2024-08-27 SUP124,0,54,68930.24074074074,21599.240740740745,1,0,1,1,8519.58,0.9998826370974746,1,0,0.13069908814589665,330,0,0,28,22,2,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV5931,SUP62,BUY58,LEN15,33HAMXC8897DAZL,49114,2024-04-04,PO126,GRN449,0,0.0,,,1a9856bcc595e58840ae01487270e3f6bd6218aa28637cc2693569c921dd9379,0,33HAMXC8897DAZL 49114 2024-04-04 SUP62,0,50,53965.1,4851.0999999999985,1,0,1,1,8840.52,0.9998868972755816,1,0,0.12462006079027356,330,0,0,159,54,6,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV5932,SUP15,BUY81,LEN8,12TSDFG6986ZOZN,5967,2024-10-09,PO341,GRN227,0,0.0,,,3ebeec87e2f98d91b7130e7562b9cf97f5f43633c0e0b9dc66614e879c377e1e,0,12TSDFG6986ZOZN 5967 2024-10-09 SUP15,0,55,75387.34545454546,69420.34545454546,1,0,1,1,1074.06,0.9990698193589195,1,0,0.13069908814589665,330,0,0,56,80,28,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV5933,SUP78,BUY90,LEN21,07TTVTC4649TKZI,82129,2024-04-01,PO341,GRN14,1,0.0,,,15d01b5c6cb74d3ffd2b44f6bf864165b4d6b39ce778f1151c2529146ad14c6b,0,07TTVTC4649TKZI 82129 2024-04-01 SUP78,0,54,61005.24074074074,21123.759259259263,1,0,1,1,14783.22,0.9999323603139022,1,0,0.11246200607902736,330,0,0,176,90,13,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV5934,SUP15,BUY58,LEN9,07XHGLD5471GVZO,79012,2024-02-23,PO266,GRN393,1,0.0,,,0e9792bfd416f0fdf3aa171c6f4b1e68e2f92870aab2271868d2d88b3c26e298,0,07XHGLD5471GVZO 79012 2024-02-23 SUP15,0,55,75387.34545454546,3624.654545454541,2,0,1,1,14222.16,0.9999296921359248,1,0,0.13069908814589665,330,0,0,56,54,29,1,0,17,0,"GST Mismatch, Multi-Lender, PO Missing, GRN Missing"
INV5935,SUP196,BUY32,LEN3,36RIKPX4254GKZH,47288,2024-08-10,PO178,GRN405,0,0.0,,,a54fd3a8f063eedfbafbaea76b70cbcabd380491481eaea987ebb96c7cb92760,0,36RIKPX4254GKZH 47288 2024-08-10 SUP196,0,59,60452.72881355932,13164.728813559319,1,0,1,1,8511.84,0.9998825303893882,1,0,0.1337386018237082,330,0,0,107,26,22,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV5936,SUP59,BUY8,LEN17,35DBUWE8531WYZD,6685,2024-06-16,PO408,GRN296,1,0.0,,,959c130b5fb4ed2af043358b1634392ba21190cbbd63e94e2a33faeeadb20810,0,35DBUWE8531WYZD 6685 2024-06-16 SUP59,0,52,70930.80769230769,64245.80769230769,2,0,1,1,1203.3,0.9991696421157519,1,0,0.1337386018237082,330,0,0,155,78,8,1,0,17,0,"GST Mismatch, Multi-Lender, PO Missing, GRN Missing"
INV5937,SUP71,BUY48,LEN18,25LCNDY3186TUZM,9622,2024-09-09,PO17,GRN214,0,0.0,,,078e2006c8c05d047dfe82625ed2bf073778f50279fe3f228914b0921a06528d,0,25LCNDY3186TUZM 9622 2024-09-09 SUP71,0,42,65198.02380952381,55576.02380952381,1,0,1,1,1731.96,0.9994229526359524,1,0,0.10638297872340426,330,0,0,169,43,9,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV5938,SUP135,BUY77,LEN4,04VNIBD1647EVZV,24699,2024-11-25,PO304,GRN246,1,0.0,,,daaf2d982d97bb606748b744fad1733558261624381b37b6642cbdd1b2d069c2,0,04VNIBD1647EVZV 24699 2024-11-25 SUP135,0,58,76131.75862068965,51432.75862068965,3,0,1,1,4445.82,0.999775120198254,1,0,0.12462006079027356,330,0,0,40,75,24,1,0,17,0,"GST Mismatch, Multi-Lender, PO Missing, GRN Missing"
INV5939,SUP28,BUY56,LEN9,01WGBSP6839TGZG,40031,2024-05-14,PO236,GRN112,1,0.0,,,cb2cae1e3b37c85d60629f8ec3242994f1b6058c140357b0716a0890a26f98c6,0,01WGBSP6839TGZG 40031 2024-05-14 SUP28,0,67,57586.82089552239,17555.82089552239,2,0,1,1,7205.58,0.9998612379242303,1,0,0.1580547112462006,330,0,1,121,52,29,-1,1,35,1,"ML Anomaly, GST Mismatch, Multi-Lender, High Activity, PO Missing, GRN Missing"
INV5940,SUP47,BUY43,LEN19,29BBZEO4027CEZR,38081,2024-07-26,PO12,GRN196,1,0.0,,,752594aab67028f1b4a44bac53431819ff95b944f8e3c6da1e9000a2411eaf22,0,29BBZEO4027CEZR 38081 2024-07-26 SUP47,0,62,82588.79032258065,44507.79032258065,2,0,1,1,6854.58,0.9998541334212423,1,0,0.1398176291793313,330,0,1,142,38,10,1,0,20,1,"GST Mismatch, Multi-Lender, High Activity, PO Missing, GRN Missing"
INV5941,SUP122,BUY24,LEN14,12FNDMC6158ICZA,26694,2024-10-02,PO400,GRN233,0,0.0,,,68b4840156c549f0c25c97ab93959852a768c2c53162d2064d794a3416e65437,0,12FNDMC6158ICZA 26694 2024-10-02 SUP122,0,60,73510.6,46816.600000000006,1,0,1,1,4804.92,0.9997919232946033,1,0,0.1337386018237082,330,0,1,26,17,5,1,0,15,0,"GST Mismatch, High Activity, PO Missing, GRN Missing"
INV5942,SUP23,BUY69,LEN8,26CFAFT0180HBZY,90380,2024-01-25,PO49,GRN350,0,0.0,,,94a409e5aba2cd7ee2403c7ffbd35bf5fbaf8a485fede8ea8a5188ebeeb782ad,0,26CFAFT0180HBZY 90380 2024-01-25 SUP23,0,50,69032.06,21347.940000000002,1,0,1,1,16268.4,0.9999385349183129,1,0,0.1276595744680851,330,0,0,116,66,28,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV5943,SUP200,BUY66,LEN5,04ZDCXC2141NPZO,37919,2024-08-13,PO219,GRN34,0,0.0,,,e2da9b7b8643595db1c1dd1a2131a43fb75731300094e8c865ed57dd59852ad1,0,04ZDCXC2141NPZO 37919 2024-08-13 SUP200,0,62,73972.40322580645,36053.403225806454,1,0,1,1,6825.42,0.9998535103319163,1,0,0.1276595744680851,330,0,1,113,63,25,1,0,15,0,"GST Mismatch, High Activity, PO Missing, GRN Missing"
INV5944,SUP80,BUY76,LEN15,33AESEI1852SJZU,12712,2024-01-14,PO303,GRN121,0,0.0,,,2a5c511af13aec5bb1254227767c532cf7d86c7bed05a5041171f55864871d34,0,33AESEI1852SJZU 12712 2024-01-14 SUP80,0,48,50731.916666666664,38019.916666666664,1,0,1,1,2288.16,0.9995631585385032,1,0,0.11550151975683891,330,0,0,179,74,6,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV5945,SUP120,BUY67,LEN8,30VDCTF4791TVZD,43444,2024-05-24,PO34,GRN283,0,0.0,,,5d8edf2e110095c51d3a558088aaa10153041e56e638700f6f0783f12d898995,0,30VDCTF4791TVZD 43444 2024-05-24 SUP120,0,60,59002.86666666667,15558.866666666669,1,0,1,1,7819.92,0.9998721378047596,1,0,0.1398176291793313,330,0,1,24,64,28,1,0,15,0,"GST Mismatch, High Activity, PO Missing, GRN Missing"
INV5946,SUP118,BUY80,LEN27,07AVIRC3407DFZN,33443,2024-06-22,PO95,GRN183,1,0.0,,,07a60d137299a0bcd1ce779f33283c422bb37976341e029b1de133b19924b023,0,07AVIRC3407DFZN 33443 2024-06-22 SUP118,0,57,56937.73684210526,23494.73684210526,1,0,1,1,6019.74,0.9998339074598803,1,0,0.13677811550151975,330,0,0,21,79,19,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV5947,SUP171,BUY59,LEN1,02XLTPW3426VSZA,61680,2024-06-10,PO480,GRN165,1,0.0,,,b1597b402c93fa0526ed3d4f7aecf43bd876f67bbcff128a8460eadab22c1e21,0,02XLTPW3426VSZA 61680 2024-06-10 SUP171,0,48,63039.583333333336,1359.5833333333358,2,0,1,1,11102.4,0.9999099374966226,1,0,0.11854103343465046,330,0,0,80,55,0,1,0,17,0,"GST Mismatch, Multi-Lender, PO Missing, GRN Missing"
INV5948,SUP127,BUY27,LEN17,03HGSFB7815TCZB,29473,2024-11-28,PO219,GRN202,1,0.0,,,5bc445da207fe37fde8625d279cf2b56dd2bc49cb5f5177073d5117616bad195,0,03HGSFB7815TCZB 29473 2024-11-28 SUP127,0,56,78795.46428571429,49322.46428571429,2,0,1,1,5305.139999999999,0.9998115390849092,1,0,0.12158054711246201,330,0,0,31,20,8,1,0,17,0,"GST Mismatch, Multi-Lender, PO Missing, GRN Missing"
INV5949,SUP142,BUY1,LEN15,25PWMKA8320LXZQ,12134,2024-06-05,PO321,GRN158,0,0.0,,,0740237820ac01a87833183eeba44948df9f10c932c2f58d25bf830867e80cd5,0,25PWMKA8320LXZQ 12134 2024-06-05 SUP142,0,46,60004.30434782609,47870.30434782609,2,0,1,1,2184.12,0.999542359229699,1,0,0.1276595744680851,330,0,0,48,0,6,1,0,17,0,"GST Mismatch, Multi-Lender, PO Missing, GRN Missing"
INV5950,SUP72,BUY1,LEN25,18ELNYS8089YSZH,39004,2024-05-24,PO157,GRN27,1,0.0,,,7661df232415c44c43604600edb775b8beb9aecc00103b49c79d4296db57b2af,0,18ELNYS8089YSZH 39004 2024-05-24 SUP72,0,62,55104.1129032258,16100.112903225803,1,0,1,1,7020.719999999999,0.9998575847513145,1,0,0.1458966565349544,330,0,1,170,0,17,1,0,15,0,"GST Mismatch, High Activity, PO Missing, GRN Missing"
INV5951,SUP75,BUY65,LEN10,18CLFGE6911EUZF,9757,2024-06-07,PO38,GRN391,0,0.0,,,cf00f465a6a48bcc75bee654a5bc657071eb67701dc625f022313edf0901d1c3,0,18CLFGE6911EUZF 9757 2024-06-07 SUP75,0,62,72481.51612903226,62724.51612903226,2,0,1,1,1756.26,0.9994309322467934,1,0,0.11550151975683891,330,0,1,173,62,1,1,0,20,1,"GST Mismatch, Multi-Lender, High Activity, PO Missing, GRN Missing"
INV5952,SUP159,BUY45,LEN11,21SQYMX5322DYZN,438885,2024-05-09,PO493,GRN383,1,0.0,,,12d795592a1074554855570e9af538632abc3ffe257e5d06c05858014c1b3d1c,0,21SQYMX5322DYZN 438885 2024-05-09 SUP159,0,49,72275.9387755102,366609.0612244898,1,0,1,1,78999.3,0.999987341820221,1,0,0.11550151975683891,330,1,0,66,40,2,-1,1,32,1,"ML Anomaly, GST Mismatch, High Amount, PO Missing, GRN Missing"
INV5953,SUP137,BUY33,LEN28,26QTPQF7185MXZW,52924,2024-10-22,PO302,GRN193,1,0.0,,,e17887e997b2f2a9edd3ad29e3cb17c094705fe5d7317779136f17e452a610d6,0,26QTPQF7185MXZW 52924 2024-10-22 SUP137,0,48,57516.208333333336,4592.208333333336,1,0,1,1,9526.32,0.9998950386887393,1,0,0.11854103343465046,330,0,0,42,27,20,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV5954,SUP140,BUY81,LEN19,02MPHAP3949PNZB,339886,2024-03-05,PO137,GRN127,1,0.0,,,e637bfb9d8762ccd422f49a8809f37f2ca9d8cbd387d528f9d47ef06f0083285,0,02MPHAP3949PNZB 339886 2024-03-05 SUP140,0,43,57523.023255813954,282362.976744186,1,0,1,1,61179.479999999996,0.9999836549173854,1,0,0.0972644376899696,330,1,0,46,80,10,-1,1,32,1,"ML Anomaly, GST Mismatch, High Amount, PO Missing, GRN Missing"
INV5955,SUP73,BUY78,LEN2,20XNTNO7128SIZB,14587,2024-11-01,PO417,GRN255,0,0.0,,,673aaf0ed6a5b600ee6b557117658606380d17b94e1dad4c9e29f3471a22b96e,0,20XNTNO7128SIZB 14587 2024-11-01 SUP73,0,55,77227.23636363636,62640.23636363636,1,0,1,1,2625.66,0.9996192883738284,1,0,0.11854103343465046,330,0,0,171,76,11,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV5956,SUP139,BUY65,LEN16,01LBRVI1521IOZX,48574,2024-03-28,PO218,GRN500,0,0.0,,,fb6093abe315122bac21057b199827dbb9b0ee8fff6f41266244ed48d774c744,0,01LBRVI1521IOZX 48574 2024-03-28 SUP139,0,38,63615.36842105263,15041.368421052633,2,0,1,1,8743.32,0.9998856400497694,1,0,0.0972644376899696,330,0,0,44,62,7,1,0,17,0,"GST Mismatch, Multi-Lender, PO Missing, GRN Missing"
INV5957,SUP41,BUY28,LEN8,30GVNAF7225PGZV,4171,2024-01-07,PO30,GRN400,0,0.0,,,93698040633f56885f7067b6aa673cd034ad1a977922ed27a4a5266d4fe4881f,0,30GVNAF7225PGZV 4171 2024-01-07 SUP41,0,44,56994.454545454544,52823.454545454544,1,0,1,1,750.78,0.9986698236186118,1,0,0.1094224924012158,330,0,0,136,21,28,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV5958,SUP192,BUY60,LEN28,25JPIVB1208DIZQ,38661,2024-10-28,PO130,GRN412,1,0.0,,,5442e44876985cce86142ab5d77be985869b1c38e05f6423174732ae8b5b6d52,0,25JPIVB1208DIZQ 38661 2024-10-28 SUP192,0,41,58217.26829268293,19556.26829268293,1,0,1,1,6958.98,0.999856321426211,1,0,0.10030395136778116,330,0,0,103,57,20,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV5959,SUP99,BUY69,LEN19,30DCEVX0509TZZI,9853,2024-02-22,PO319,GRN438,0,0.0,,,9fef89a00dfcdf4ec266ad39b7355d43fb154a0a04283f2346a70434c442f29a,0,30DCEVX0509TZZI 9853 2024-02-22 SUP99,0,49,73948.51020408163,64095.51020408163,1,0,1,1,1773.54,0.9994364736776855,1,0,0.12158054711246201,330,0,0,199,66,10,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV5960,SUP132,BUY42,LEN8,08YUIOF3110JEZW,87968,2024-09-07,PO242,GRN320,0,0.0,,,b78d8c941fc9fa630a902c77df4fea0a999be7025c2485a827ecd9c13cba3d64,0,08YUIOF3110JEZW 87968 2024-09-07 SUP132,0,47,66596.34042553192,21371.65957446808,1,0,1,1,15834.24,0.9999368497098876,1,0,0.11246200607902736,330,0,0,37,37,28,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV5961,SUP25,BUY56,LEN28,29FFQFF8849KWZS,99602,2024-01-18,PO185,GRN109,1,0.0,,,c1b776528e285edb3e5679a1e2efc32d2ed4343a63bb6ac6c23456af4d7b1566,0,29FFQFF8849KWZS 99602 2024-01-18 SUP25,0,55,71308.54545454546,28293.454545454544,1,0,1,1,17928.36,0.9999442255607562,1,0,0.13069908814589665,330,1,0,118,52,20,1,0,17,0,"GST Mismatch, High Amount, PO Missing, GRN Missing"
INV5962,SUP24,BUY38,LEN11,06PGYUQ6146EFZR,7153,2024-01-07,PO292,GRN206,0,0.0,,,c3ff05766f8a5e9ddbe63c5fbcc3a391c187e1dfededa109c6ee7f72aa4b38b0,0,06PGYUQ6146EFZR 7153 2024-01-07 SUP24,0,47,60484.617021276594,53331.617021276594,1,0,1,1,1287.54,0.9992239278563335,1,0,0.11246200607902736,330,0,0,117,32,2,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV5963,SUP115,BUY72,LEN3,37NDAHW0747NMZJ,31467,2024-04-15,PO325,GRN484,0,0.0,,,003cb94589b88e21c9ace6a9ca1d3d6c0f211edca507f1af419809211025d8e7,0,37NDAHW0747NMZJ 31467 2024-04-15 SUP115,0,59,62175.186440677964,30708.186440677964,1,0,1,1,5664.0599999999995,0.9998234793629723,1,0,0.13677811550151975,330,0,0,18,70,22,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV5964,SUP160,BUY78,LEN23,14WJURE2942SLZY,5862,2024-07-09,PO239,GRN412,1,0.0,,,37b4cbe82041c91c7b31cdfbbe3d6a75ca66b0f1c870f93517f571e00ec9e8f5,0,14WJURE2942SLZY 5862 2024-07-09 SUP160,0,57,65070.508771929824,59208.508771929824,1,0,1,1,1055.1599999999999,0.9990531737615512,1,0,0.1337386018237082,330,0,0,68,76,15,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV5965,SUP16,BUY61,LEN2,22EIHMB3345EYZU,53907,2024-08-07,PO210,GRN222,1,0.0,,,3298ce02dd4af4fb833194f42ec336bcc159a6f5f3583807638401fef51c27e1,0,22EIHMB3345EYZU 53907 2024-08-07 SUP16,0,45,72919.33333333333,19012.33333333333,2,0,1,1,9703.26,0.9998969524724193,1,0,0.11246200607902736,330,0,0,67,58,11,1,0,17,0,"GST Mismatch, Multi-Lender, PO Missing, GRN Missing"
INV5966,SUP141,BUY21,LEN4,03VWGSD9229SRZU,97601,2024-01-19,PO56,GRN92,0,0.0,,,e52863434c368c2e6b20a542dcc722199be98dfe0bcef47210d419cb7936d69e,0,03VWGSD9229SRZU 97601 2024-01-19 SUP141,0,40,69160.975,28440.024999999994,1,0,1,1,17568.18,0.9999430821472601,1,0,0.09422492401215805,330,1,0,47,14,24,1,0,17,0,"GST Mismatch, High Amount, PO Missing, GRN Missing"
INV5967,SUP186,BUY74,LEN8,05RDCXF3293UHZN,56132,2024-08-05,PO423,GRN497,0,0.0,,,912dd3ebe4220ff1f30eb6d25e4b4a6f3ebc938f11a5ba796e8a1a1be9ae4873,0,05RDCXF3293UHZN 56132 2024-08-05 SUP186,0,52,65471.192307692305,9339.192307692305,1,0,1,1,10103.76,0.999901036739121,1,0,0.11246200607902736,330,0,0,96,72,28,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV5968,SUP105,BUY59,LEN9,22RKIIY4199BCZS,84792,2024-12-13,PO312,GRN367,0,0.0,,,d4757053a1bdf4314e31d3470d48ca33db57124428d010bee57b03f38d5dc0f2,0,22RKIIY4199BCZS 84792 2024-12-13 SUP105,0,56,56768.017857142855,28023.982142857145,1,0,1,1,15262.56,0.9999344844846156,1,0,0.1337386018237082,330,0,0,7,55,29,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV5969,SUP63,BUY49,LEN11,18GJOUL0484APZG,5183,2024-02-11,PO330,GRN494,0,0.0,,,44420cc191a2d70faf7698e8d086f683e35c5182a9e90b66e0e5260ae4ab71b6,0,18GJOUL0484APZG 5183 2024-02-11 SUP63,0,57,70546.78947368421,65363.78947368421,1,0,1,1,932.9399999999999,0.9989292674047583,1,0,0.13677811550151975,330,0,0,160,44,2,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV5970,SUP33,BUY54,LEN10,07DQWMK3278JMZY,87987,2024-10-05,PO88,GRN82,0,0.0,,,6e4c8c3769052cdf40e63504a879209ef3a6cc6124469bfafebd3364a4e55f51,0,07DQWMK3278JMZY 87987 2024-10-05 SUP33,0,60,59324.583333333336,28662.416666666664,1,0,1,1,15837.66,0.9999368633457628,1,0,0.1458966565349544,330,0,1,127,50,1,1,0,15,0,"GST Mismatch, High Activity, PO Missing, GRN Missing"
INV5971,SUP100,BUY19,LEN6,06URDQA9158HSZS,59822,2024-01-25,PO287,GRN301,0,0.0,,,5179b983af0f4f0adf12d98e663a9c6ce81bd01ded67ed9431894c75adc4dac5,0,06URDQA9158HSZS 59822 2024-01-25 SUP100,0,49,71721.9387755102,11899.938775510207,1,0,1,1,10767.96,0.9999071405223903,1,0,0.12462006079027356,330,0,0,2,11,26,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV5972,SUP11,BUY40,LEN16,15JZPQX1624MPZG,64987,2024-05-25,PO425,GRN161,0,0.0,,,d3d10b740e46ba422776266240f934cfd4567f6ff669dce8f34a460eb001df57,0,15JZPQX1624MPZG 64987 2024-05-25 SUP11,0,48,49305.75,15681.25,1,0,1,1,11697.66,0.9999145201245271,1,0,0.11854103343465046,330,0,0,12,35,7,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV5973,SUP83,BUY32,LEN8,15WQQXX2896FPZG,83064,2024-07-05,PO410,GRN474,0,0.0,,,eed4b4e412460cfde1e5f5c40bbf0cb24d2b2fbb550633ab50e9695159292354,0,15WQQXX2896FPZG 83064 2024-07-05 SUP83,0,43,61908.604651162794,21155.395348837206,1,0,1,1,14951.519999999999,0.9999331216410344,1,0,0.11550151975683891,330,0,0,182,26,28,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV5974,SUP105,BUY44,LEN3,30TYMWH4657FQZN,85463,2024-11-27,PO52,GRN372,0,0.0,,,f1370986d3137e78e66f34bdcebf9b3b38d3091e95c28f8ffca01baabe462e85,0,30TYMWH4657FQZN 85463 2024-11-27 SUP105,0,56,56768.017857142855,28694.982142857145,1,0,1,1,15383.34,0.9999349988364792,1,0,0.1337386018237082,330,0,0,7,39,22,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV5975,SUP129,BUY46,LEN14,09VYNMI5878WCZL,66987,2024-04-12,PO300,GRN340,0,0.0,,,3fbd69bc7140c9d199fc5aad391eca6c8706d7c0dbfc596bf600d68f8906eb6a,0,09VYNMI5878WCZL 66987 2024-04-12 SUP129,0,41,56574.73170731707,10412.26829268293,1,0,1,1,12057.66,0.9999170720461478,1,0,0.0972644376899696,330,0,0,33,41,5,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV5976,SUP120,BUY88,LEN8,15BQDDP5928BYZP,36067,2024-06-06,PO86,GRN51,0,0.0,,,b22fbbc651d8fc85f3cce2b1e8c8ce849edbaea615b1924d7881c43aa938e5ce,0,15BQDDP5928BYZP 36067 2024-06-06 SUP120,0,60,59002.86666666667,22935.86666666667,1,0,1,1,6492.0599999999995,0.9998459894102318,1,0,0.1398176291793313,330,0,1,24,87,28,1,0,15,0,"GST Mismatch, High Activity, PO Missing, GRN Missing"
INV5977,SUP188,BUY82,LEN3,11IXTYO1499UOZY,14069,2024-09-05,PO77,GRN390,0,0.0,,,f0da0d8c0e83593649a7d2c1e1a8d90a60cbe91118323d2f035b64b1d002352d,0,11IXTYO1499UOZY 14069 2024-09-05 SUP188,0,46,44329.82608695652,30260.82608695652,1,0,1,1,2532.42,0.9996052766615879,1,0,0.1094224924012158,330,0,0,98,81,22,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV5978,SUP127,BUY68,LEN11,17OQDRR4297GPZY,27849,2024-11-25,PO461,GRN46,0,0.0,,,2cc05730a3096d7c04b652fdff51f6330d23d41309ef38b1831889dcdc295176,0,17OQDRR4297GPZY 27849 2024-11-25 SUP127,0,56,78795.46428571429,50946.46428571429,1,0,1,1,5012.82,0.9998005512762724,1,0,0.12158054711246201,330,0,0,31,65,2,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV5979,SUP131,BUY40,LEN17,07VGLZU0655UYZD,42111,2024-06-03,PO67,GRN427,0,0.0,,,1595f0a2917af94aefe437c9abfe1ae070c3a5f8c04fa221fde12403242f27b8,0,07VGLZU0655UYZD 42111 2024-06-03 SUP131,0,58,60982.8275862069,18871.8275862069,1,0,1,1,7579.98,0.9998680909328346,1,0,0.1337386018237082,330,0,0,36,35,8,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV5980,SUP168,BUY100,LEN5,26COJAB2232HUZF,31266,2024-07-22,PO118,GRN192,0,0.0,,,2a13f92b4c8d893a8a959a76e005ba9b1f75616f7b848591e62afa163ce69a82,0,26COJAB2232HUZF 31266 2024-07-22 SUP168,0,53,64141.16981132075,32875.16981132075,1,0,1,1,5627.88,0.9998223447648555,1,0,0.13069908814589665,330,0,0,76,2,25,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV5981,SUP192,BUY42,LEN7,15ENEPW6777DPZP,52635,2024-05-08,PO372,GRN75,0,0.0,,,8632976ffbd184902bc20c60eb54a58f4632dd5f491d47cb61bc6e7ede8efd79,0,15ENEPW6777DPZP 52635 2024-05-08 SUP192,0,41,58217.26829268293,5582.268292682929,1,0,1,1,9474.3,0.9998944624444609,1,0,0.10030395136778116,330,0,0,103,37,27,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV5982,SUP184,BUY31,LEN11,34BJBHC7117EIZT,16781,2024-08-20,PO163,GRN41,0,0.0,,,16fc2d8ffbfd2ad1c8524c4c2809d4e555b4df5c1b8e3b2daecd43ce4d02ff64,0,34BJBHC7117EIZT 16781 2024-08-20 SUP184,0,57,61116.31578947369,44335.31578947369,1,0,1,1,3020.58,0.9996690473196143,1,0,0.12462006079027356,330,0,0,94,25,2,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV5983,SUP88,BUY71,LEN23,09WZKOH3942CGZQ,64166,2024-01-16,PO408,GRN134,1,0.0,,,516d76be7ae5ed848b5f224eafab3690349dc906bfde2e19a42baa6c981d1fa7,0,09WZKOH3942CGZQ 64166 2024-01-16 SUP88,0,50,67055.6,2889.600000000006,1,0,1,1,11549.88,0.9999134265094953,1,0,0.10638297872340426,330,0,0,187,69,15,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV5984,SUP149,BUY11,LEN3,35NRLPV6339UMZK,73371,2024-11-26,PO19,GRN184,0,0.0,,,28b1edca3313b02f498fa708acfac461fb311547e1f8048df9310132084167b6,0,35NRLPV6339UMZK 73371 2024-11-26 SUP149,0,45,92798.35555555555,19427.35555555555,1,0,1,1,13206.779999999999,0.9999242870489968,1,0,0.1033434650455927,330,0,0,55,3,22,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV5985,SUP49,BUY67,LEN1,30DYDQT0657YXZX,26214,2024-07-02,PO498,GRN414,0,0.0,,,5743fc13b500ad08731f2e74fe773708001bf9c90595c56657b00add45cbb34a,0,30DYDQT0657YXZX 26214 2024-07-02 SUP49,0,60,57876.5,31662.5,1,0,1,1,4718.5199999999995,0.9997881140454962,1,0,0.13069908814589665,330,0,1,144,64,0,1,0,15,0,"GST Mismatch, High Activity, PO Missing, GRN Missing"
INV5986,SUP99,BUY76,LEN14,11MIEVR8360FSZA,6434,2024-07-07,PO193,GRN75,0,0.0,,,1d5a9ded6e0d632f82d0879de0f0305403ce2cff60af60cc1910ff4138b08b49,0,11MIEVR8360FSZA 6434 2024-07-07 SUP99,0,49,73948.51020408163,67514.51020408163,1,0,1,1,1158.12,0.9991372765546277,1,0,0.12158054711246201,330,0,0,199,74,5,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV5987,SUP47,BUY5,LEN18,27URGMR3418SHZX,86941,2024-08-09,PO189,GRN174,0,0.0,,,58ab27892a0869f7545f1807f0bec946359f2d95e534da96b577d58c87d898eb,0,27URGMR3418SHZX 86941 2024-08-09 SUP47,0,62,82588.79032258065,4352.209677419349,1,0,1,1,15649.38,0.9999361037878952,1,0,0.1398176291793313,330,0,1,142,45,9,1,0,15,0,"GST Mismatch, High Activity, PO Missing, GRN Missing"
